ticker,filing_type,period,filing_date,coupon_label,value,pct_of_portfolio
REFI,10-Q,2024-09-30,2024-11-07,8.00%,1680000.0,
REFI,10-Q,2024-09-30,2024-11-07,7.75%,21066738.0,
REFI,10-Q,2024-09-30,2024-11-07,7.50%,15356876.0,
REFI,10-Q,2024-09-30,2024-11-07,7.00%,50936913.0,
REFI,10-Q,2024-09-30,2024-11-07,6.25%,25354286.0,
REFI,10-Q,2024-09-30,2024-11-07,5.85%,27030728.0,5.85
REFI,10-Q,2024-09-30,2024-11-07,5.50%,660000.0,
REFI,10-Q,2024-09-30,2024-11-07,3.25%,79979405.0,
REFI,10-Q,2024-09-30,2024-11-07,0.00%,13000000.0,0.0
REFI,10-Q,2025-03-31,2025-05-07,8.50%,50469178.0,
REFI,10-Q,2025-03-31,2025-05-07,8.00%,7460000.0,
REFI,10-Q,2025-03-31,2025-05-07,7.75%,16995029.0,
REFI,10-Q,2025-03-31,2025-05-07,7.50%,45865201.0,
REFI,10-Q,2025-03-31,2025-05-07,7.00%,75616173.0,
REFI,10-Q,2025-03-31,2025-05-07,6.25%,19255716.0,
REFI,10-Q,2025-03-31,2025-05-07,5.50%,520000.0,
REFI,10-Q,2025-03-31,2025-05-07,0.00%,21789444.0,
REFI,10-Q,2025-06-30,2025-08-07,8.50%,50469178.0,
REFI,10-Q,2025-06-30,2025-08-07,8.00%,7250000.0,
REFI,10-Q,2025-06-30,2025-08-07,7.75%,21523183.0,
REFI,10-Q,2025-06-30,2025-08-07,7.50%,48057687.0,
REFI,10-Q,2025-06-30,2025-08-07,7.00%,85624483.0,
REFI,10-Q,2025-06-30,2025-08-07,6.25%,19186876.0,
REFI,10-Q,2025-06-30,2025-08-07,5.50%,460000.0,
REFI,10-Q,2025-06-30,2025-08-07,4.00%,233333.0,
REFI,10-Q,2025-06-30,2025-08-07,0.00%,17400000.0,
REFI,10-Q,2025-09-30,2025-11-04,8.50%,48747824.0,
REFI,10-Q,2025-09-30,2025-11-04,8.00%,1440000.0,
REFI,10-Q,2025-09-30,2025-11-04,7.50%,59512774.0,
REFI,10-Q,2025-09-30,2025-11-04,7.00%,89394471.0,
REFI,10-Q,2025-09-30,2025-11-04,6.25%,15862855.0,
REFI,10-Q,2025-09-30,2025-11-04,5.50%,400000.0,
REFI,10-Q,2025-09-30,2025-11-04,4.00%,20233333.0,
REFI,10-Q,2025-09-30,2025-11-04,0.00%,17400000.0,
ARR,10-Q,2022-09-30,2022-10-26,2.0%,541240.0,
ARR,10-Q,2022-09-30,2022-10-26,2.5%,1293769.0,
ARR,10-Q,2022-09-30,2022-10-26,3.0%,364565.0,
ARR,10-Q,2022-09-30,2022-10-26,3.5%,254780.0,
ARR,10-Q,2022-09-30,2022-10-26,4.0%,84143.0,
ARR,10-Q,2022-09-30,2022-10-26,4.5%,210501.0,
ARR,10-Q,2023-03-31,2023-04-26,2.0%,390154.0,
ARR,10-Q,2023-03-31,2023-04-26,2.5%,608261.0,
ARR,10-Q,2023-03-31,2023-04-26,3.0%,969166.0,
ARR,10-Q,2023-03-31,2023-04-26,3.5%,1229970.0,
ARR,10-Q,2023-03-31,2023-04-26,4.0%,1217621.0,
ARR,10-Q,2023-03-31,2023-04-26,4.5%,1509102.0,
ARR,10-Q,2023-03-31,2023-04-26,5.0%,1733644.0,
ARR,10-Q,2023-03-31,2023-04-26,5.5%,1039085.0,
ARR,10-Q,2023-06-30,2023-07-26,2.0%,390154.0,
ARR,10-Q,2023-06-30,2023-07-26,2.5%,608261.0,
ARR,10-Q,2023-06-30,2023-07-26,3.0%,969166.0,
ARR,10-Q,2023-06-30,2023-07-26,3.5%,1229970.0,
ARR,10-Q,2023-06-30,2023-07-26,4.0%,1217621.0,
ARR,10-Q,2023-06-30,2023-07-26,4.5%,1509102.0,
ARR,10-Q,2023-06-30,2023-07-26,5.0%,1733644.0,
ARR,10-Q,2023-06-30,2023-07-26,5.5%,1039085.0,
ARR,10-Q,2023-09-30,2023-10-25,2.0%,390154.0,
ARR,10-Q,2023-09-30,2023-10-25,2.5%,608261.0,
ARR,10-Q,2023-09-30,2023-10-25,3.0%,969166.0,
ARR,10-Q,2023-09-30,2023-10-25,3.5%,1229970.0,
ARR,10-Q,2023-09-30,2023-10-25,4.0%,1217621.0,
ARR,10-Q,2023-09-30,2023-10-25,4.5%,1509102.0,
ARR,10-Q,2023-09-30,2023-10-25,5.0%,1733644.0,
ARR,10-Q,2023-09-30,2023-10-25,5.5%,1039085.0,
ARR,10-Q,2024-03-31,2024-04-25,3.0%,288176.0,
ARR,10-Q,2024-03-31,2024-04-25,3.5%,1160325.0,
ARR,10-Q,2024-03-31,2024-04-25,4.0%,1110919.0,
ARR,10-Q,2024-03-31,2024-04-25,4.5%,1039919.0,
ARR,10-Q,2024-03-31,2024-04-25,5.0%,1599414.0,
ARR,10-Q,2024-03-31,2024-04-25,5.5%,3071657.0,
ARR,10-Q,2024-03-31,2024-04-25,6.0%,2366231.0,
ARR,10-Q,2024-03-31,2024-04-25,6.5%,210991.0,
ARR,10-Q,2024-06-30,2024-07-24,2.5%,508586.0,
ARR,10-Q,2024-06-30,2024-07-24,3.0%,395909.0,
ARR,10-Q,2024-06-30,2024-07-24,3.5%,859189.0,
ARR,10-Q,2024-06-30,2024-07-24,4.0%,1087381.0,
ARR,10-Q,2024-06-30,2024-07-24,4.5%,1017520.0,
ARR,10-Q,2024-06-30,2024-07-24,5.0%,1002764.0,
ARR,10-Q,2024-06-30,2024-07-24,5.5%,1981831.0,
ARR,10-Q,2024-06-30,2024-07-24,6.0%,1802404.0,
ARR,10-Q,2024-06-30,2024-07-24,6.5%,604927.0,
ARR,10-Q,2024-09-30,2024-10-23,2.5%,500977.0,
ARR,10-Q,2024-09-30,2024-10-23,3.0%,1114788.0,
ARR,10-Q,2024-09-30,2024-10-23,3.5%,1342166.0,
ARR,10-Q,2024-09-30,2024-10-23,4.0%,1059116.0,
ARR,10-Q,2024-09-30,2024-10-23,4.5%,992079.0,
ARR,10-Q,2024-09-30,2024-10-23,5.0%,1791665.0,
ARR,10-Q,2024-09-30,2024-10-23,5.5%,2360410.0,
ARR,10-Q,2024-09-30,2024-10-23,6.0%,2455291.0,
ARR,10-Q,2024-09-30,2024-10-23,6.5%,579216.0,
ARR,10-Q,2025-03-31,2025-04-23,2.5%,293300.0,
ARR,10-Q,2025-03-31,2025-04-23,3.0%,730327.0,
ARR,10-Q,2025-03-31,2025-04-23,3.5%,1297046.0,
ARR,10-Q,2025-03-31,2025-04-23,4.0%,1022043.0,
ARR,10-Q,2025-03-31,2025-04-23,4.5%,957106.0,
ARR,10-Q,2025-03-31,2025-04-23,5.0%,1915033.0,
ARR,10-Q,2025-03-31,2025-04-23,5.5%,3264260.0,
ARR,10-Q,2025-03-31,2025-04-23,6.0%,4086584.0,
ARR,10-Q,2025-03-31,2025-04-23,6.5%,653001.0,
ARR,10-Q,2025-06-30,2025-07-23,2.5%,288946.0,
ARR,10-Q,2025-06-30,2025-07-23,3.0%,815355.0,
ARR,10-Q,2025-06-30,2025-07-23,3.5%,1267683.0,
ARR,10-Q,2025-06-30,2025-07-23,4.0%,1001145.0,
ARR,10-Q,2025-06-30,2025-07-23,4.5%,935256.0,
ARR,10-Q,2025-06-30,2025-07-23,5.0%,2085258.0,
ARR,10-Q,2025-06-30,2025-07-23,5.5%,4020597.0,
ARR,10-Q,2025-06-30,2025-07-23,6.0%,3074568.0,
ARR,10-Q,2025-06-30,2025-07-23,6.5%,618365.0,
ARR,10-Q,2025-09-30,2025-10-22,2.5%,283796.0,
ARR,10-Q,2025-09-30,2025-10-22,3.0%,800451.0,
ARR,10-Q,2025-09-30,2025-10-22,3.5%,1241640.0,
ARR,10-Q,2025-09-30,2025-10-22,4.0%,976234.0,
ARR,10-Q,2025-09-30,2025-10-22,4.5%,909258.0,
ARR,10-Q,2025-09-30,2025-10-22,5.0%,2949380.0,
ARR,10-Q,2025-09-30,2025-10-22,5.5%,5150964.0,
ARR,10-Q,2025-09-30,2025-10-22,6.0%,3734970.0,
ARR,10-Q,2025-09-30,2025-10-22,6.5%,781091.0,
MFA,10-Q,2014-03-31,2014-05-01,2.5%,1067409.0,
MFA,10-Q,2014-03-31,2014-05-01,3.0%,467595.0,
MFA,10-Q,2014-03-31,2014-05-01,3.5%,14380.0,
MFA,10-Q,2014-03-31,2014-05-01,4.0%,678427.0,
MFA,10-Q,2014-03-31,2014-05-01,4.5%,120095.0,
MFA,10-Q,2014-06-30,2014-08-04,2.5%,1036279.0,
MFA,10-Q,2014-06-30,2014-08-04,3.0%,450649.0,
MFA,10-Q,2014-06-30,2014-08-04,3.5%,13451.0,
MFA,10-Q,2014-06-30,2014-08-04,4.0%,643653.0,
MFA,10-Q,2014-06-30,2014-08-04,4.5%,113240.0,
MFA,10-Q,2014-09-30,2014-11-04,2.5%,1001750.0,
MFA,10-Q,2014-09-30,2014-11-04,3.0%,432683.0,
MFA,10-Q,2014-09-30,2014-11-04,3.5%,12639.0,
MFA,10-Q,2014-09-30,2014-11-04,4.0%,607644.0,
MFA,10-Q,2014-09-30,2014-11-04,4.5%,106493.0,
MFA,10-Q,2015-03-31,2015-05-05,2.5%,939253.0,
MFA,10-Q,2015-03-31,2015-05-05,3.0%,406656.0,
MFA,10-Q,2015-03-31,2015-05-05,3.5%,11411.0,
MFA,10-Q,2015-03-31,2015-05-05,4.0%,543848.0,
MFA,10-Q,2015-03-31,2015-05-05,4.5%,93284.0,
MFA,10-Q,2015-06-30,2015-08-04,2.5%,904781.0,
MFA,10-Q,2015-06-30,2015-08-04,3.0%,389128.0,
MFA,10-Q,2015-06-30,2015-08-04,3.5%,10389.0,
MFA,10-Q,2015-06-30,2015-08-04,4.0%,509036.0,
MFA,10-Q,2015-06-30,2015-08-04,4.5%,86488.0,
MFA,10-Q,2015-09-30,2015-11-04,2.5%,866327.0,
MFA,10-Q,2015-09-30,2015-11-04,3.0%,370490.0,
MFA,10-Q,2015-09-30,2015-11-04,3.5%,9780.0,
MFA,10-Q,2015-09-30,2015-11-04,4.0%,476004.0,
MFA,10-Q,2015-09-30,2015-11-04,4.5%,79717.0,
MFA,10-Q,2016-03-31,2016-05-04,2.5%,804910.0,
MFA,10-Q,2016-03-31,2016-05-04,3.0%,340228.0,
MFA,10-Q,2016-03-31,2016-05-04,3.5%,8783.0,
MFA,10-Q,2016-03-31,2016-05-04,4.0%,422314.0,
MFA,10-Q,2016-03-31,2016-05-04,4.5%,70217.0,
MFA,10-Q,2016-06-30,2016-08-03,2.5%,771476.0,
MFA,10-Q,2016-06-30,2016-08-03,3.0%,321933.0,
MFA,10-Q,2016-06-30,2016-08-03,3.5%,8228.0,
MFA,10-Q,2016-06-30,2016-08-03,4.0%,393530.0,
MFA,10-Q,2016-06-30,2016-08-03,4.5%,65827.0,
MFA,10-Q,2016-09-30,2016-11-03,2.5%,735330.0,
MFA,10-Q,2016-09-30,2016-11-03,3.0%,304434.0,
MFA,10-Q,2016-09-30,2016-11-03,3.5%,7771.0,
MFA,10-Q,2016-09-30,2016-11-03,4.0%,367284.0,
MFA,10-Q,2016-09-30,2016-11-03,4.5%,59271.0,
MFA,10-Q,2017-03-31,2017-05-04,2.5%,671727.0,
MFA,10-Q,2017-03-31,2017-05-04,3.0%,272518.0,
MFA,10-Q,2017-03-31,2017-05-04,3.5%,6637.0,
MFA,10-Q,2017-03-31,2017-05-04,4.0%,320603.0,
MFA,10-Q,2017-03-31,2017-05-04,4.5%,51218.0,
MFA,10-Q,2017-06-30,2017-08-02,2.5%,641065.0,
MFA,10-Q,2017-06-30,2017-08-02,3.0%,257929.0,
MFA,10-Q,2017-06-30,2017-08-02,3.5%,6219.0,
MFA,10-Q,2017-06-30,2017-08-02,4.0%,301333.0,
MFA,10-Q,2017-06-30,2017-08-02,4.5%,47578.0,
MFA,10-Q,2017-09-30,2017-11-02,2.5%,608076.0,
MFA,10-Q,2017-09-30,2017-11-02,3.0%,243604.0,
MFA,10-Q,2017-09-30,2017-11-02,3.5%,5944.0,
MFA,10-Q,2017-09-30,2017-11-02,4.0%,281506.0,
MFA,10-Q,2017-09-30,2017-11-02,4.5%,44653.0,
MFA,10-Q,2018-03-31,2018-05-08,2.5%,552927.0,
MFA,10-Q,2018-03-31,2018-05-08,3.0%,219995.0,
MFA,10-Q,2018-03-31,2018-05-08,3.5%,4835.0,
MFA,10-Q,2018-03-31,2018-05-08,4.0%,246448.0,
MFA,10-Q,2018-03-31,2018-05-08,4.5%,39596.0,
MFA,10-Q,2018-06-30,2018-08-02,2.5%,449162.0,
MFA,10-Q,2018-06-30,2018-08-02,3.0%,208550.0,
MFA,10-Q,2018-06-30,2018-08-02,3.5%,4401.0,
MFA,10-Q,2018-06-30,2018-08-02,4.0%,230088.0,
MFA,10-Q,2018-06-30,2018-08-02,4.5%,36624.0,
MFA,10-Q,2018-09-30,2018-11-06,2.5%,425636.0,
MFA,10-Q,2018-09-30,2018-11-06,3.0%,195769.0,
MFA,10-Q,2018-09-30,2018-11-06,3.5%,4080.0,
MFA,10-Q,2018-09-30,2018-11-06,4.0%,213626.0,
MFA,10-Q,2018-09-30,2018-11-06,4.5%,34332.0,
MFA,10-Q,2019-03-31,2019-05-07,2.5%,342402.0,
MFA,10-Q,2019-03-31,2019-05-07,3.0%,176827.0,
MFA,10-Q,2019-03-31,2019-05-07,3.5%,3581.0,
MFA,10-Q,2019-03-31,2019-05-07,4.0%,185318.0,
MFA,10-Q,2019-03-31,2019-05-07,4.5%,29717.0,
MFA,10-Q,2019-06-30,2019-08-07,2.5%,270731.0,
MFA,10-Q,2019-06-30,2019-08-07,3.0%,167463.0,
MFA,10-Q,2019-06-30,2019-08-07,3.5%,3142.0,
MFA,10-Q,2019-06-30,2019-08-07,4.0%,171883.0,
MFA,10-Q,2019-06-30,2019-08-07,4.5%,27356.0,
MFA,10-Q,2019-09-30,2019-11-06,2.5%,255293.0,
MFA,10-Q,2019-09-30,2019-11-06,3.0%,156958.0,
MFA,10-Q,2019-09-30,2019-11-06,3.5%,2935.0,
MFA,10-Q,2019-09-30,2019-11-06,4.0%,157918.0,
MFA,10-Q,2019-09-30,2019-11-06,4.5%,25519.0,
MFA,10-Q,2020-03-31,2020-06-22,2.5%,4319.0,
MFA,10-Q,2020-03-31,2020-06-22,3.0%,8509.0,
MFA,10-Q,2020-03-31,2020-06-22,3.5%,2525.0,
MFA,10-Q,2020-03-31,2020-06-22,4.0%,131275.0,
MFA,10-Q,2020-03-31,2020-06-22,4.5%,15072.0,
MFA,10-Q,2023-03-31,2023-05-04,5.00 % Coupon,79295.0,
MFA,10-Q,2023-03-31,2023-05-04,5.50 % Coupon,220213.0,
MFA,10-Q,2023-06-30,2023-08-03,5.00 % Coupon,77662.0,
MFA,10-Q,2023-06-30,2023-08-03,5.50 % Coupon,290178.0,
MFA,10-Q,2023-06-30,2023-08-03,6.00 % Coupon,30629.0,
MFA,10-Q,2023-09-30,2023-11-07,5.00 % Coupon,77090.0,
MFA,10-Q,2023-09-30,2023-11-07,5.50 % Coupon,282748.0,
MFA,10-Q,2023-09-30,2023-11-07,6.00 % Coupon,180481.0,
MFA,10-Q,2024-03-31,2024-05-06,5.00 % Coupon,75830.0,
MFA,10-Q,2024-03-31,2024-05-06,5.50 % Coupon,274733.0,
MFA,10-Q,2024-03-31,2024-05-06,6.00 % Coupon,175301.0,
MFA,10-Q,2024-03-31,2024-05-06,6.50 % Coupon,20783.0,
MFA,10-Q,2024-06-30,2024-08-08,5.00 % Coupon,73941.0,
MFA,10-Q,2024-06-30,2024-08-08,5.50 % Coupon,267221.0,
MFA,10-Q,2024-06-30,2024-08-08,6.00 % Coupon,332320.0,
MFA,10-Q,2024-06-30,2024-08-08,6.50 % Coupon,30473.0,
MFA,10-Q,2024-09-30,2024-11-06,5.00 % Coupon,72522.0,
MFA,10-Q,2024-09-30,2024-11-06,5.50 % Coupon,548652.0,
MFA,10-Q,2024-09-30,2024-11-06,6.00 % Coupon,325792.0,
MFA,10-Q,2024-09-30,2024-11-06,6.50 % Coupon,30319.0,
MFA,10-Q,2025-03-31,2025-05-06,5.00 % Coupon,71277.0,
MFA,10-Q,2025-03-31,2025-05-06,5.50 % Coupon,1242201.0,
MFA,10-Q,2025-03-31,2025-05-06,6.00 % Coupon,304195.0,
MFA,10-Q,2025-03-31,2025-05-06,6.50 % Coupon,24405.0,
MFA,10-Q,2025-06-30,2025-08-06,5.00 % Coupon,68912.0,
MFA,10-Q,2025-06-30,2025-08-06,5.50 % Coupon,1347974.0,
MFA,10-Q,2025-06-30,2025-08-06,6.00 % Coupon,297043.0,
MFA,10-Q,2025-06-30,2025-08-06,6.50 % Coupon,23374.0,
MFA,10-Q,2025-09-30,2025-11-06,5.00 % Coupon,258145.0,
MFA,10-Q,2025-09-30,2025-11-06,5.50 % Coupon,1599791.0,
MFA,10-Q,2025-09-30,2025-11-06,6.00 % Coupon,288323.0,
MFA,10-Q,2025-09-30,2025-11-06,6.50 % Coupon,5838.0,
MITT,10-Q,2014-03-31,2014-05-07,15 Year Fixed Rate,282617891.0,
MITT,10-Q,2014-03-31,2014-05-07,20 Year Fixed Rate,145258817.0,
MITT,10-Q,2014-03-31,2014-05-07,30 Year Fixed Rate,1213888577.0,
MITT,10-Q,2014-03-31,2014-05-07,Fixed Rate CMO,97698400.0,
MITT,10-Q,2014-03-31,2014-05-07,ARM,457526219.0,
MITT,10-Q,2014-03-31,2014-05-07,Interest Only,136040837.0,
MITT,10-Q,2014-03-31,2014-05-07,Interest Only,6398258.0,
MITT,10-Q,2014-06-30,2014-08-11,15 Year Fixed Rate,273912555.0,
MITT,10-Q,2014-06-30,2014-08-11,20 Year Fixed Rate,143617538.0,
MITT,10-Q,2014-06-30,2014-08-11,30 Year Fixed Rate,1101769877.0,
MITT,10-Q,2014-06-30,2014-08-11,Fixed Rate CMO,95474509.0,
MITT,10-Q,2014-06-30,2014-08-11,ARM,450694648.0,
MITT,10-Q,2014-06-30,2014-08-11,Interest Only,833160858.0,
MITT,10-Q,2014-06-30,2014-08-11,Interest Only,52357700.0,
MITT,10-Q,2014-09-30,2014-11-06,20 Year Fixed Rate,137623265.0,
MITT,10-Q,2014-09-30,2014-11-06,30 Year Fixed Rate,1021249379.0,
MITT,10-Q,2014-09-30,2014-11-06,Fixed Rate CMO,92489859.0,
MITT,10-Q,2014-09-30,2014-11-06,ARM,436728354.0,
MITT,10-Q,2014-09-30,2014-11-06,Interest Only,132063394.0,
MITT,10-Q,2014-09-30,2014-11-06,Interest Only,6354425.0,
MITT,10-Q,2015-03-31,2015-05-07,20 Year Fixed Rate,129005072.0,
MITT,10-Q,2015-03-31,2015-05-07,30 Year Fixed Rate,971361677.0,
MITT,10-Q,2015-03-31,2015-05-07,Fixed Rate CMO,89710822.0,
MITT,10-Q,2015-03-31,2015-05-07,ARM,418686671.0,
MITT,10-Q,2015-03-31,2015-05-07,Inverse Interest Only,329616879.0,
MITT,10-Q,2015-03-31,2015-05-07,Interest Only,382802832.0,
MITT,10-Q,2015-03-31,2015-05-07,Fixed Rate 30 Year TBA,189959769.0,
MITT,10-Q,2015-03-31,2015-05-07,CMBS Interest Only,455139156.0,
MITT,10-Q,2015-06-30,2015-08-06,20 Year Fixed Rate,122308965.0,
MITT,10-Q,2015-06-30,2015-08-06,30 Year Fixed Rate,936242461.0,
MITT,10-Q,2015-06-30,2015-08-06,Fixed Rate CMO,85442230.0,
MITT,10-Q,2015-06-30,2015-08-06,ARM,398034168.0,
MITT,10-Q,2015-06-30,2015-08-06,Interest Only,97469467.0,
MITT,10-Q,2015-06-30,2015-08-06,CMBS Interest Only,5766991.0,
MITT,10-Q,2015-09-30,2015-11-05,20 Year Fixed Rate,51198244.0,
MITT,10-Q,2015-09-30,2015-11-05,30 Year Fixed Rate,919242526.0,
MITT,10-Q,2015-09-30,2015-11-05,Fixed Rate CMO,82589549.0,
MITT,10-Q,2015-09-30,2015-11-05,ARM,380586278.0,
MITT,10-Q,2015-09-30,2015-11-05,Interest Only,662110539.0,
MITT,10-Q,2015-09-30,2015-11-05,CMBS Interest Only,52357700.0,
MITT,10-Q,2016-03-31,2016-05-06,30 Year Fixed Rate,811368306.0,
